trial_number,entry_time,exit_time,entry_price,exit_price,quantity,pnl,commission,entry_type,exit_reason,signal_time,window_start
55,2025-03-19 20:00:00+0000,2025-03-19 20:25:00+0000,0.374,0.39756199999999997,22.32620320855615,0.5191595799999995,0.00689042,buy,take_profit_3,2025-03-19 19:55:00+0000,2025-03-19 19:45:00+0000
55,2025-03-21 19:35:00+0000,2025-03-21 20:30:00+0000,0.3853,0.3984002,21.60654035816247,0.2762767800000001,0.00677322,buy,take_profit_1,2025-03-21 19:30:00+0000,2025-03-21 19:30:00+0000
55,2025-03-21 20:55:00+0000,2025-03-21 21:10:00+0000,0.3982,0.4117388,20.906579608237063,0.2762767800000003,0.00677322,buy,take_profit_1,2025-03-21 20:50:00+0000,2025-03-21 20:35:00+0000
55,2025-03-21 20:55:00+0000,2025-03-21 21:25:00+0000,0.3982,0.41811000000000004,20.906579608237063,0.4094235000000007,0.006826499999999999,buy,take_profit_2,2025-03-21 20:50:00+0000,2025-03-21 20:35:00+0000
55,2025-03-21 20:55:00+0000,2025-03-21 21:30:00+0000,0.3982,0.42328659999999996,20.969362129583136,0.5191595799999995,0.006890420000000005,buy,take_profit_3,2025-03-21 20:50:00+0000,2025-03-21 20:35:00+0000
55,2025-03-22 10:05:00+0000,2025-03-22 10:35:00+0000,0.4605,0.47615700000000005,18.07817589576547,0.2762767800000005,0.00677322,buy,take_profit_1,2025-03-22 10:00:00+0000,2025-03-22 09:35:00+0000
55,2025-03-23 05:35:00+0000,2025-03-23 05:40:00+0000,0.4612,0.4768808,18.05073720728534,0.27627677999999983,0.00677322,buy,take_profit_1,2025-03-23 05:30:00+0000,2025-03-23 05:00:00+0000
55,2025-03-23 07:25:00+0000,2025-03-23 08:00:00+0000,0.4849,0.5013866,17.168488348113012,0.2762767800000003,0.00677322,buy,take_profit_1,2025-03-23 07:20:00+0000,2025-03-23 07:20:00+0000
55,2025-03-23 07:25:00+0000,2025-03-23 08:20:00+0000,0.4849,0.5091450000000001,17.168488348113012,0.4094235000000012,0.006826500000000001,buy,take_profit_2,2025-03-23 07:20:00+0000,2025-03-23 07:20:00+0000
55,2025-03-24 00:55:00+0000,2025-03-24 01:35:00+0000,0.5568,0.51776832,44.89942528735632,-1.7717990000000006,0.019299,buy,initial_stop,2025-03-24 00:50:00+0000,2025-03-24 00:40:00+0000
55,2025-03-24 11:15:00+0000,2025-03-24 11:45:00+0000,0.574,0.5522,43.55400696864112,-0.9690975609756068,0.01962020905923345,buy,strategy_exit,2025-03-24 11:10:00+0000,2025-03-24 10:55:00+0000
55,2025-03-24 15:05:00+0000,2025-03-24 15:05:00+0000,0.5884,0.6084056000000001,14.14853840924541,0.2762767800000009,0.00677322,buy,take_profit_1,2025-03-24 15:00:00+0000,2025-03-24 14:10:00+0000
55,2025-03-24 15:05:00+0000,2025-03-24 15:10:00+0000,0.5884,0.61782,14.14853840924541,0.40942349999999994,0.006826499999999999,buy,take_profit_2,2025-03-24 15:00:00+0000,2025-03-24 14:10:00+0000
55,2025-04-01 09:30:00+0000,2025-04-01 09:50:00+0000,0.524,0.5418160000000001,15.887404580152669,0.2762767800000008,0.00677322,buy,take_profit_1,2025-04-01 09:25:00+0000,2025-04-01 09:20:00+0000
55,2025-04-01 09:30:00+0000,2025-04-01 10:00:00+0000,0.524,0.5502,15.887404580152669,0.40942349999999994,0.006826499999999999,buy,take_profit_2,2025-04-01 09:25:00+0000,2025-04-01 09:20:00+0000
55,2025-04-02 14:20:00+0000,2025-04-02 15:05:00+0000,0.5329,0.5510186,15.622067930193278,0.27627677999999967,0.00677322,buy,take_profit_1,2025-04-02 14:15:00+0000,2025-04-02 14:15:00+0000
55,2025-04-04 20:50:00+0000,2025-04-04 21:05:00+0000,0.4896,0.5062464,17.003676470588236,0.27627678000000006,0.00677322,buy,take_profit_1,2025-04-04 20:45:00+0000,2025-04-04 20:20:00+0000
55,2025-04-04 20:50:00+0000,2025-04-04 21:10:00+0000,0.4896,0.51408,17.003676470588236,0.4094235,0.006826499999999999,buy,take_profit_2,2025-04-04 20:45:00+0000,2025-04-04 20:20:00+0000
55,2025-04-04 20:50:00+0000,2025-04-04 21:15:00+0000,0.4896,0.5204447999999999,17.05473856209151,0.5191595799999994,0.006890420000000003,buy,take_profit_3,2025-04-04 20:45:00+0000,2025-04-04 20:20:00+0000
55,2025-04-04 21:40:00+0000,2025-04-04 21:45:00+0000,0.4997,0.5166898,16.659995997598557,0.27627677999999994,0.00677322,buy,take_profit_1,2025-04-04 21:35:00+0000,2025-04-04 21:25:00+0000
55,2025-04-05 01:05:00+0000,2025-04-05 01:20:00+0000,0.5153,0.5328202,16.155637492722683,0.27627677999999967,0.006773219999999998,buy,take_profit_1,2025-04-05 01:00:00+0000,2025-04-05 00:40:00+0000
55,2025-04-07 21:25:00+0000,2025-04-07 21:50:00+0000,0.5299,0.5479166000000001,15.710511417248535,0.2762767800000007,0.00677322,buy,take_profit_1,2025-04-07 21:20:00+0000,2025-04-07 21:20:00+0000
55,2025-04-07 21:25:00+0000,2025-04-07 21:55:00+0000,0.5299,0.5563950000000001,15.710511417248535,0.40942350000000066,0.006826499999999999,buy,take_profit_2,2025-04-07 21:20:00+0000,2025-04-07 21:20:00+0000
55,2025-04-10 23:40:00+0000,2025-04-11 00:20:00+0000,0.753,0.778602,11.055776892430277,0.27627678000000006,0.00677322,buy,take_profit_1,2025-04-10 23:35:00+0000,2025-04-10 23:35:00+0000
55,2025-04-11 21:45:00+0000,2025-04-11 22:15:00+0000,0.9582,0.89103018,26.09058651638489,-1.7717990000000012,0.019299,buy,initial_stop,2025-04-11 21:40:00+0000,2025-04-11 21:25:00+0000
55,2025-04-12 14:15:00+0000,2025-04-12 14:30:00+0000,0.9182,0.9494188,9.066652145502069,0.2762767799999999,0.00677322,buy,take_profit_1,2025-04-12 14:10:00+0000,2025-04-12 14:00:00+0000
55,2025-04-12 14:15:00+0000,2025-04-12 14:45:00+0000,0.9182,0.9186591,18.160531474624264,-0.005005835000001188,0.013343335,buy,breakeven_stop,2025-04-12 14:10:00+0000,2025-04-12 14:00:00+0000
55,2025-04-14 14:15:00+0000,2025-04-14 14:35:00+0000,0.904,0.934736,9.209070796460177,0.27627677999999983,0.00677322,buy,take_profit_1,2025-04-14 14:10:00+0000,2025-04-14 13:40:00+0000
55,2025-04-14 14:15:00+0000,2025-04-14 14:40:00+0000,0.904,0.9492,9.209070796460177,0.4094235000000001,0.006826500000000001,buy,take_profit_2,2025-04-14 14:10:00+0000,2025-04-14 13:40:00+0000
55,2025-04-20 00:10:00+0000,2025-04-20 00:30:00+0000,0.8173,0.8450882000000001,10.18597822097149,0.27627678000000033,0.00677322,buy,take_profit_1,2025-04-20 00:05:00+0000,2025-04-20 00:00:00+0000
56,2025-02-02 20:00:00+0000,2025-02-02 20:00:00+0000,0.6266,0.6479044,13.28598787105011,0.27627677999999994,0.00677322,buy,take_profit_1,2025-02-02 19:55:00+0000,2025-02-02 19:35:00+0000
56,2025-02-02 20:00:00+0000,2025-02-02 20:15:00+0000,0.6266,0.6591832000000001,13.28598787105011,0.42606684000000045,0.006833160000000001,buy,take_profit_2,2025-02-02 19:55:00+0000,2025-02-02 19:35:00+0000
56,2025-02-02 20:00:00+0000,2025-02-02 20:20:00+0000,0.6266,0.6667024000000001,13.325885732524739,0.5275062400000013,0.006893760000000002,buy,take_profit_3,2025-02-02 19:55:00+0000,2025-02-02 19:35:00+0000
56,2025-02-02 23:00:00+0000,2025-02-02 23:35:00+0000,0.6643,0.6868862,12.53198855938582,0.27627678,0.00677322,buy,take_profit_1,2025-02-02 22:55:00+0000,2025-02-02 19:35:00+0000
56,2025-02-03 00:00:00+0000,2025-02-03 00:15:00+0000,0.7191,0.6686910899999999,34.765679321373945,-1.7717990000000012,0.019299000000000004,buy,initial_stop,2025-02-02 23:55:00+0000,2025-02-02 23:40:00+0000
56,2025-02-03 04:05:00+0000,2025-02-03 04:10:00+0000,0.7613,0.7079328699999999,32.838565611454094,-1.7717990000000015,0.019299,buy,initial_stop,2025-02-03 04:00:00+0000,2025-02-03 03:45:00+0000
56,2025-02-03 07:55:00+0000,2025-02-03 08:30:00+0000,0.6982,0.6635,35.80635920939559,-1.2619836723002027,0.01950300773417359,buy,strategy_exit,2025-02-03 07:50:00+0000,2025-02-03 07:50:00+0000
56,2025-02-03 18:50:00+0000,2025-02-03 19:15:00+0000,0.8369,0.8653546,9.947425020910503,0.27627677999999994,0.00677322,buy,take_profit_1,2025-02-03 18:45:00+0000,2025-02-03 17:35:00+0000
56,2025-02-03 18:50:00+0000,2025-02-03 19:45:00+0000,0.8369,0.8804188000000001,9.947425020910503,0.4260668400000008,0.00683316,buy,take_profit_2,2025-02-03 18:45:00+0000,2025-02-03 17:35:00+0000
56,2025-02-03 18:50:00+0000,2025-02-03 19:50:00+0000,0.8369,0.8373184499999999,9.97729716812045,-0.0025066700000004084,0.006681670000000002,buy,breakeven_stop,2025-02-03 18:45:00+0000,2025-02-03 17:35:00+0000
56,2025-02-03 20:00:00+0000,2025-02-03 20:15:00+0000,0.8655,0.80482845,28.885037550548812,-1.7717990000000003,0.019299,buy,initial_stop,2025-02-03 19:55:00+0000,2025-02-03 17:35:00+0000
56,2025-02-03 21:50:00+0000,2025-02-03 21:50:00+0000,0.838,0.866492,9.93436754176611,0.27627678000000067,0.00677322,buy,take_profit_1,2025-02-03 21:45:00+0000,2025-02-03 21:40:00+0000
56,2025-02-03 21:50:00+0000,2025-02-03 22:10:00+0000,0.838,0.881576,9.93436754176611,0.42606684000000056,0.00683316,buy,take_profit_2,2025-02-03 21:45:00+0000,2025-02-03 21:40:00+0000
56,2025-02-03 21:50:00+0000,2025-02-03 22:30:00+0000,0.838,0.8384189999999999,9.964200477326974,-0.002506670000000528,0.006681670000000004,buy,breakeven_stop,2025-02-03 21:45:00+0000,2025-02-03 21:40:00+0000
56,2025-02-05 06:45:00+0000,2025-02-05 08:35:00+0000,0.6889,0.67,36.289737262302225,-0.705601683843806,0.019725649586297,buy,strategy_exit,2025-02-05 06:40:00+0000,2025-02-05 05:25:00+0000
56,2025-02-05 11:15:00+0000,2025-02-05 12:45:00+0000,0.701,0.683,35.66333808844508,-0.6616833095577713,0.019743223965763196,buy,strategy_exit,2025-02-05 11:10:00+0000,2025-02-05 09:30:00+0000
56,2025-02-06 06:35:00+0000,2025-02-06 08:25:00+0000,0.5265,0.5098,47.48338081671415,-0.8126552706552677,0.01968281101614435,buy,strategy_exit,2025-02-06 06:30:00+0000,2025-02-06 06:30:00+0000
56,2025-02-07 04:15:00+0000,2025-02-07 05:35:00+0000,0.4768,0.4594,52.43288590604027,-0.931967281879196,0.019635067114093963,buy,strategy_exit,2025-02-07 04:10:00+0000,2025-02-07 04:05:00+0000
56,2025-02-07 08:35:00+0000,2025-02-07 08:45:00+0000,0.4729,0.4889786,17.604144639458656,0.2762767799999999,0.00677322,buy,take_profit_1,2025-02-07 08:30:00+0000,2025-02-07 08:10:00+0000
56,2025-02-07 08:35:00+0000,2025-02-07 09:20:00+0000,0.4729,0.4974908,17.604144639458656,0.42606684000000034,0.00683316,buy,take_profit_2,2025-02-07 08:30:00+0000,2025-02-07 08:10:00+0000
56,2025-02-07 08:35:00+0000,2025-02-07 09:25:00+0000,0.4729,0.5031656,17.657009938676264,0.5275062400000005,0.006893760000000004,buy,take_profit_3,2025-02-07 08:30:00+0000,2025-02-07 08:10:00+0000
56,2025-02-07 12:45:00+0000,2025-02-07 13:40:00+0000,0.5481,0.5667354,15.188834154351392,0.27627677999999944,0.00677322,buy,take_profit_1,2025-02-07 12:40:00+0000,2025-02-07 12:15:00+0000
56,2025-02-07 12:45:00+0000,2025-02-07 14:00:00+0000,0.5481,0.5766012,15.188834154351392,0.42606683999999995,0.00683316,buy,take_profit_2,2025-02-07 12:40:00+0000,2025-02-07 12:15:00+0000
56,2025-02-07 12:45:00+0000,2025-02-07 14:50:00+0000,0.5481,0.5831784000000001,15.234446268929032,0.5275062400000011,0.006893760000000004,buy,take_profit_3,2025-02-07 12:40:00+0000,2025-02-07 12:15:00+0000
56,2025-02-08 07:00:00+0000,2025-02-08 07:45:00+0000,0.4529,0.46829860000000006,18.381541179068222,0.2762767800000006,0.006773219999999998,buy,take_profit_1,2025-02-08 06:55:00+0000,2025-02-08 04:55:00+0000
56,2025-02-08 07:00:00+0000,2025-02-08 08:35:00+0000,0.4529,0.45312645,36.81828218149702,-0.005005835000000401,0.013343335000000001,buy,breakeven_stop,2025-02-08 06:55:00+0000,2025-02-08 04:55:00+0000
56,2025-02-08 09:20:00+0000,2025-02-08 12:45:00+0000,0.467,0.4576,53.533190578158454,-0.5230107066381167,0.019798715203426125,buy,strategy_exit,2025-02-08 09:15:00+0000,2025-02-08 09:00:00+0000
56,2025-02-08 13:15:00+0000,2025-02-08 13:40:00+0000,0.4872,0.5037648,17.087438423645317,0.2762767799999998,0.00677322,buy,take_profit_1,2025-02-08 13:10:00+0000,2025-02-08 13:05:00+0000
56,2025-02-08 13:15:00+0000,2025-02-08 13:55:00+0000,0.4872,0.4874436,34.226190476190474,-0.005005835000001541,0.013343335,buy,breakeven_stop,2025-02-08 13:10:00+0000,2025-02-08 13:05:00+0000
56,2025-02-08 17:35:00+0000,2025-02-08 18:00:00+0000,0.4875,0.504075,17.076923076923077,0.27627678000000105,0.00677322,buy,take_profit_1,2025-02-08 17:30:00+0000,2025-02-08 17:10:00+0000
56,2025-02-08 17:35:00+0000,2025-02-08 18:55:00+0000,0.4875,0.51285,17.076923076923077,0.42606684000000067,0.006833160000000001,buy,take_profit_2,2025-02-08 17:30:00+0000,2025-02-08 17:10:00+0000
56,2025-02-08 17:35:00+0000,2025-02-08 19:00:00+0000,0.4875,0.5187,17.128205128205128,0.527506240000001,0.0068937600000000005,buy,take_profit_3,2025-02-08 17:30:00+0000,2025-02-08 17:10:00+0000
56,2025-02-08 23:25:00+0000,2025-02-09 00:55:00+0000,0.5601,0.533,44.634886627387964,-1.2291215854311734,0.019516157828959116,buy,strategy_exit,2025-02-08 23:20:00+0000,2025-02-08 21:15:00+0000
56,2025-02-09 02:30:00+0000,2025-02-09 03:20:00+0000,0.5478,0.5664252,15.197152245345016,0.2762767800000001,0.00677322,buy,take_profit_1,2025-02-09 02:25:00+0000,2025-02-09 01:20:00+0000
56,2025-02-09 02:30:00+0000,2025-02-09 03:25:00+0000,0.5478,0.5762856,15.197152245345016,0.42606684,0.00683316,buy,take_profit_2,2025-02-09 02:25:00+0000,2025-02-09 01:20:00+0000
56,2025-02-09 02:30:00+0000,2025-02-09 03:30:00+0000,0.5478,0.5828592,15.242789339174884,0.5275062400000011,0.006893760000000001,buy,take_profit_3,2025-02-09 02:25:00+0000,2025-02-09 01:20:00+0000
56,2025-02-10 00:35:00+0000,2025-02-10 00:40:00+0000,0.5065,0.523721,16.436327739387956,0.27627678000000067,0.00677322,buy,take_profit_1,2025-02-10 00:30:00+0000,2025-02-10 00:15:00+0000
56,2025-02-10 00:35:00+0000,2025-02-10 00:45:00+0000,0.5065,0.5328379999999999,16.436327739387956,0.4260668399999995,0.00683316,buy,take_profit_2,2025-02-10 00:30:00+0000,2025-02-10 00:15:00+0000
56,2025-02-10 00:35:00+0000,2025-02-10 01:40:00+0000,0.5065,0.5067532499999999,16.485686080947687,-0.002506670000000287,0.006681670000000002,buy,breakeven_stop,2025-02-10 00:30:00+0000,2025-02-10 00:15:00+0000
56,2025-02-10 04:35:00+0000,2025-02-10 06:25:00+0000,0.5287,0.5108,47.285795347077745,-0.8660771704180026,0.019661433705314927,buy,strategy_exit,2025-02-10 04:30:00+0000,2025-02-10 04:20:00+0000
56,2025-02-10 07:50:00+0000,2025-02-10 08:10:00+0000,0.5252,0.5430568,15.85110434120335,0.27627678000000006,0.00677322,buy,take_profit_1,2025-02-10 07:45:00+0000,2025-02-10 04:20:00+0000
56,2025-02-10 08:35:00+0000,2025-02-10 09:15:00+0000,0.5383,0.5566022,15.465353891881849,0.27627678000000067,0.00677322,buy,take_profit_1,2025-02-10 08:30:00+0000,2025-02-10 08:25:00+0000
56,2025-02-10 08:35:00+0000,2025-02-10 09:45:00+0000,0.5383,0.5662916,15.465353891881849,0.42606684000000006,0.00683316,buy,take_profit_2,2025-02-10 08:30:00+0000,2025-02-10 08:25:00+0000
56,2025-02-10 08:35:00+0000,2025-02-10 09:50:00+0000,0.5383,0.5727512,15.511796396061682,0.5275062400000005,0.006893760000000002,buy,take_profit_3,2025-02-10 08:30:00+0000,2025-02-10 08:25:00+0000
56,2025-02-10 10:40:00+0000,2025-02-10 11:00:00+0000,0.5831,0.6029254,14.277139427199451,0.2762767799999999,0.00677322,buy,take_profit_1,2025-02-10 10:35:00+0000,2025-02-10 08:25:00+0000
56,2025-02-10 10:40:00+0000,2025-02-10 11:30:00+0000,0.5831,0.6134212,14.277139427199451,0.42606684000000067,0.00683316,buy,take_profit_2,2025-02-10 10:35:00+0000,2025-02-10 08:25:00+0000
56,2025-02-10 13:25:00+0000,2025-02-10 13:40:00+0000,0.6242,0.6454228,13.337071451457865,0.2762767799999998,0.00677322,buy,take_profit_1,2025-02-10 13:20:00+0000,2025-02-10 12:30:00+0000
56,2025-02-10 13:25:00+0000,2025-02-10 13:45:00+0000,0.6242,0.6566584,13.337071451457865,0.42606683999999995,0.00683316,buy,take_profit_2,2025-02-10 13:20:00+0000,2025-02-10 12:30:00+0000
56,2025-02-10 13:25:00+0000,2025-02-10 13:50:00+0000,0.6242,0.6641488,13.377122717077862,0.5275062400000002,0.006893760000000001,buy,take_profit_3,2025-02-10 13:20:00+0000,2025-02-10 12:30:00+0000
56,2025-02-10 14:20:00+0000,2025-02-10 16:10:00+0000,0.6464,0.6683776,12.879022277227723,0.2762767800000005,0.00677322,buy,take_profit_1,2025-02-10 14:15:00+0000,2025-02-10 12:30:00+0000
56,2025-02-10 14:20:00+0000,2025-02-10 16:30:00+0000,0.6464,0.6467231999999999,25.796720297029704,-0.005005835000000828,0.013343335000000001,buy,breakeven_stop,2025-02-10 14:15:00+0000,2025-02-10 12:30:00+0000
56,2025-02-11 03:40:00+0000,2025-02-11 04:40:00+0000,0.6361,0.6577274000000001,13.08756484829429,0.2762767800000009,0.006773219999999998,buy,take_profit_1,2025-02-11 03:35:00+0000,2025-02-11 03:20:00+0000
56,2025-02-11 03:40:00+0000,2025-02-11 04:45:00+0000,0.6361,0.6691772,13.08756484829429,0.4260668400000003,0.006833159999999998,buy,take_profit_2,2025-02-11 03:35:00+0000,2025-02-11 03:20:00+0000
56,2025-02-11 03:40:00+0000,2025-02-11 04:50:00+0000,0.6361,0.6768104,13.12686684483572,0.5275062400000006,0.006893760000000001,buy,take_profit_3,2025-02-11 03:35:00+0000,2025-02-11 03:20:00+0000
56,2025-02-11 05:30:00+0000,2025-02-11 07:05:00+0000,0.7132,0.6632046799999999,35.05328098710039,-1.7717990000000023,0.019298999999999997,buy,initial_stop,2025-02-11 05:25:00+0000,2025-02-11 03:20:00+0000
56,2025-02-12 18:10:00+0000,2025-02-12 19:10:00+0000,0.5616,0.52223184,44.515669515669515,-1.7717989999999992,0.019299,buy,initial_stop,2025-02-12 18:05:00+0000,2025-02-12 17:25:00+0000
56,2025-02-12 22:15:00+0000,2025-02-12 22:20:00+0000,0.5623,0.5814182,14.805264093900051,0.27627677999999956,0.00677322,buy,take_profit_1,2025-02-12 22:10:00+0000,2025-02-12 21:30:00+0000
56,2025-02-12 22:15:00+0000,2025-02-12 22:25:00+0000,0.5623,0.5915396,14.805264093900051,0.4260668400000004,0.00683316,buy,take_profit_2,2025-02-12 22:10:00+0000,2025-02-12 21:30:00+0000
56,2025-02-12 22:15:00+0000,2025-02-12 22:30:00+0000,0.5623,0.5982872,14.849724346434291,0.5275062400000001,0.006893760000000002,buy,take_profit_3,2025-02-12 22:10:00+0000,2025-02-12 21:30:00+0000
56,2025-02-12 22:40:00+0000,2025-02-13 00:35:00+0000,0.6091,0.56640209,41.04416351994747,-1.7717990000000003,0.019299000000000004,buy,initial_stop,2025-02-12 22:35:00+0000,2025-02-12 21:30:00+0000
56,2025-02-13 04:10:00+0000,2025-02-13 05:05:00+0000,0.5832,0.54231768,42.86694101508916,-1.771799000000001,0.019299,buy,initial_stop,2025-02-13 04:05:00+0000,2025-02-13 01:35:00+0000
56,2025-02-14 06:10:00+0000,2025-02-14 07:10:00+0000,0.4982,0.5151388,16.710156563629063,0.2762767800000005,0.00677322,buy,take_profit_1,2025-02-14 06:05:00+0000,2025-02-14 04:35:00+0000
56,2025-02-14 11:00:00+0000,2025-02-14 12:45:00+0000,0.5605,0.5332,44.603033006244424,-1.2371757359500442,0.01951293487957181,buy,strategy_exit,2025-02-14 10:55:00+0000,2025-02-14 08:40:00+0000
56,2025-02-14 14:45:00+0000,2025-02-14 15:25:00+0000,0.5593,0.5377,44.698730556052205,-0.9851063829787262,0.019613802967995708,buy,strategy_exit,2025-02-14 14:40:00+0000,2025-02-14 12:45:00+0000
56,2025-02-14 17:20:00+0000,2025-02-14 17:45:00+0000,0.5592,0.5782128000000001,14.887339055793987,0.27627678000000067,0.006773219999999998,buy,take_profit_1,2025-02-14 17:15:00+0000,2025-02-14 16:50:00+0000
56,2025-02-14 17:20:00+0000,2025-02-14 17:50:00+0000,0.5592,0.5882784000000001,14.887339055793987,0.4260668400000008,0.00683316,buy,take_profit_2,2025-02-14 17:15:00+0000,2025-02-14 16:50:00+0000
56,2025-02-14 17:20:00+0000,2025-02-14 18:25:00+0000,0.5592,0.5594796,14.932045779685268,-0.0025066700000009635,0.006681670000000001,buy,breakeven_stop,2025-02-14 17:15:00+0000,2025-02-14 16:50:00+0000
56,2025-02-15 19:05:00+0000,2025-02-15 20:55:00+0000,0.445,0.4288,56.17977528089887,-0.9297483146067411,0.019635955056179776,buy,strategy_exit,2025-02-15 19:00:00+0000,2025-02-15 18:30:00+0000
56,2025-02-16 16:25:00+0000,2025-02-16 19:20:00+0000,0.447,0.4229,55.92841163310962,-1.3673355704697991,0.019460850111856824,buy,strategy_exit,2025-02-16 16:20:00+0000,2025-02-16 16:20:00+0000
56,2025-02-17 02:05:00+0000,2025-02-17 05:00:00+0000,0.4446,0.41343354,56.23031938821413,-1.7717990000000003,0.019299,buy,initial_stop,2025-02-17 02:00:00+0000,2025-02-17 02:00:00+0000
56,2025-02-17 11:10:00+0000,2025-02-17 12:10:00+0000,0.4433,0.45837220000000006,18.779607489284903,0.27627678000000055,0.006773219999999998,buy,take_profit_1,2025-02-17 11:05:00+0000,2025-02-17 11:05:00+0000
56,2025-02-17 11:10:00+0000,2025-02-17 14:10:00+0000,0.4433,0.46635160000000003,18.779607489284903,0.42606683999999995,0.006833159999999998,buy,take_profit_2,2025-02-17 11:05:00+0000,2025-02-17 11:05:00+0000
56,2025-02-17 11:10:00+0000,2025-02-17 14:45:00+0000,0.4433,0.44352165,18.836002706970458,-0.0025066700000007146,0.006681670000000004,buy,breakeven_stop,2025-02-17 11:05:00+0000,2025-02-17 11:05:00+0000
56,2025-02-19 02:35:00+0000,2025-02-19 04:00:00+0000,0.3278,0.3224,76.2660158633313,-0.4316717510677212,0.019835265405735207,buy,strategy_exit,2025-02-19 02:30:00+0000,2025-02-19 02:30:00+0000
56,2025-02-20 10:30:00+0000,2025-02-20 10:55:00+0000,0.3258,0.3368772,25.5524861878453,0.27627678000000017,0.006773219999999998,buy,take_profit_1,2025-02-20 10:25:00+0000,2025-02-20 08:05:00+0000
56,2025-02-20 10:30:00+0000,2025-02-20 11:05:00+0000,0.3258,0.3427416,25.5524861878453,0.42606683999999995,0.006833159999999998,buy,take_profit_2,2025-02-20 10:25:00+0000,2025-02-20 08:05:00+0000
56,2025-02-20 10:30:00+0000,2025-02-20 11:50:00+0000,0.3258,0.3466512,25.6292203806016,0.5275062400000005,0.0068937600000000005,buy,take_profit_3,2025-02-20 10:25:00+0000,2025-02-20 08:05:00+0000
56,2025-02-20 14:05:00+0000,2025-02-20 14:20:00+0000,0.3525,0.364485,23.617021276595743,0.2762767800000005,0.00677322,buy,take_profit_1,2025-02-20 14:00:00+0000,2025-02-20 12:10:00+0000
56,2025-02-20 14:05:00+0000,2025-02-20 14:30:00+0000,0.3525,0.35267624999999997,47.304964539007095,-0.005005835000000526,0.013343335000000001,buy,breakeven_stop,2025-02-20 14:00:00+0000,2025-02-20 12:10:00+0000
56,2025-02-20 18:55:00+0000,2025-02-20 19:15:00+0000,0.3635,0.375859,22.902338376891333,0.27627678000000017,0.00677322,buy,take_profit_1,2025-02-20 18:50:00+0000,2025-02-20 16:15:00+0000
56,2025-02-21 07:15:00+0000,2025-02-21 08:30:00+0000,0.3584,0.3705856,23.228236607142858,0.2762767800000004,0.00677322,buy,take_profit_1,2025-02-21 07:10:00+0000,2025-02-21 06:15:00+0000
56,2025-02-21 07:15:00+0000,2025-02-21 08:50:00+0000,0.3584,0.3770368,23.228236607142858,0.4260668400000002,0.006833160000000001,buy,take_profit_2,2025-02-21 07:10:00+0000,2025-02-21 06:15:00+0000
56,2025-02-21 07:15:00+0000,2025-02-21 08:55:00+0000,0.3584,0.3813376,23.297991071428573,0.5275062400000001,0.0068937600000000005,buy,take_profit_3,2025-02-21 07:10:00+0000,2025-02-21 06:15:00+0000
56,2025-02-22 14:00:00+0000,2025-02-22 15:15:00+0000,0.3706,0.3832004,22.4635725849973,0.2762767800000002,0.00677322,buy,take_profit_1,2025-02-22 13:55:00+0000,2025-02-22 13:55:00+0000
56,2025-02-22 14:00:00+0000,2025-02-22 16:55:00+0000,0.3706,0.3707853,44.99460334592553,-0.00500583500000003,0.013343335000000001,buy,breakeven_stop,2025-02-22 13:55:00+0000,2025-02-22 13:55:00+0000
56,2025-02-23 23:40:00+0000,2025-02-24 00:10:00+0000,0.3319,0.3431846,25.082856282012653,0.2762767800000008,0.00677322,buy,take_profit_1,2025-02-23 23:35:00+0000,2025-02-23 23:05:00+0000
56,2025-02-23 23:40:00+0000,2025-02-24 01:00:00+0000,0.3319,0.33206594999999994,50.24103645676409,-0.005005835000001494,0.013343335000000001,buy,breakeven_stop,2025-02-23 23:35:00+0000,2025-02-23 23:05:00+0000
56,2025-02-25 10:40:00+0000,2025-02-25 11:30:00+0000,0.2709,0.2639,92.28497600590624,0.6262532299741557,0.019741602067183464,sell,strategy_exit,2025-02-25 10:35:00+0000,2025-02-25 08:00:00+0000
56,2025-02-25 13:00:00+0000,2025-02-25 15:00:00+0000,0.2836,0.2735,88.15232722143864,-0.9099823695345555,0.01964386459802539,buy,strategy_exit,2025-02-25 12:55:00+0000,2025-02-25 12:05:00+0000
56,2025-02-25 16:25:00+0000,2025-02-25 16:40:00+0000,0.2903,0.3001702,28.677230451257316,0.27627677999999983,0.00677322,buy,take_profit_1,2025-02-25 16:20:00+0000,2025-02-25 16:10:00+0000
56,2025-02-25 16:25:00+0000,2025-02-25 17:45:00+0000,0.2903,0.29044515,57.440578711677574,-0.005005835000000991,0.013343335000000001,buy,breakeven_stop,2025-02-25 16:20:00+0000,2025-02-25 16:10:00+0000
56,2025-02-25 20:50:00+0000,2025-02-25 23:40:00+0000,0.3024,0.2955,82.67195767195767,-0.5902083333333348,0.0197718253968254,buy,strategy_exit,2025-02-25 20:45:00+0000,2025-02-25 20:15:00+0000
56,2025-02-26 03:50:00+0000,2025-02-26 05:05:00+0000,0.3004,0.2951,83.22237017310253,-0.4609021304926787,0.019823568575233024,buy,strategy_exit,2025-02-26 03:45:00+0000,2025-02-26 02:10:00+0000
56,2025-02-26 16:15:00+0000,2025-02-26 16:30:00+0000,0.3072,0.3176448,27.099609375,0.27627678000000083,0.00677322,buy,take_profit_1,2025-02-26 16:10:00+0000,2025-02-26 15:05:00+0000
