trial,selected_by,error,use_standard_sl_tp,stop_loss_parameter_binance,take_profit_parameter_binance,activation_threshold,trailing_distance,adjustment_step,third_level_trailing_distance,enable_breakeven,filtering_active,beobachten_active,seite,min_price_change_pct_min,min_price_change_pct_max,price_change_lookback_minutes,symbol_observation_hours,close_position,allow_short,allow_long,filter_previous_day,previous_day_direction,require_timeframe_alignment,ema_fast_parameter,ema_slow_parameter,ema_baseline_parameter,back_trend_periode,min_trend_strength_parameter,min_trend_duration_parameter,rsi_period,rsi_buy,rsi_sell,rsi_exit_overbought,rsi_exit_oversold,volume_sma,volume_multiplier,volume_entry_multiplier,min_volume,use_momentum_check,momentum_lookback,momentum,use_bb,bb_period,bb_deviation,use_macd,macd_fast_period,macd_slow_period,macd_signal_period,use_adx,adx_period,adx_threshold,use_vwap,use_advanced_vwap,advanced_vwap_std_threshold,use_obv,obv_period,use_chaikin_money_flow,cmf_period,cmf_threshold,interval_int_2,interval_int_3,symbol,total_trades,win_rate,total_profit,max_drawdown,profit_factor,avg_profit,total_commission,avg_slippage,total_slippage,stop_loss_hits,take_profit_hits,signal_exits,trailing_stop_hits,observation_timeout_exits,backtest_end_exits,stop_loss_percent,take_profit_percent,signal_exits_percent,trailing_stop_percent,observation_timeout_percent,backtest_end_percent,advanced_vwap_periods,enable_trailing_take_profit,take_profit_levels,take_profit_size_percentages
168,ML-Guided,,False,0.99,1.0,0.41,3.66,1.24,1.0,True,False,False,both,0.55,9.25,458,4,True,True,True,False,bullish,False,12,44,239,11,4.64,5,26,81,44,88,8,50,1.77,2.96,0.3339,True,15,0.4,True,18,3.04,True,18,59,11,False,27,39.4,True,False,2.29,True,10,True,33,0.28,5m,5m,PARTIUSDT,1.0,1.0,9.799811500000004,0.0,1000.0,9.799811500000004,0.2301884999999999,0.7499999999999953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[20, 143, 159]",False,[4.0],[100.0]
169,ML-Guided,,False,0.99,1.0,0.33,2.42,0.41,1.0,True,False,False,long,4.87,13.72,215,3,False,True,True,False,bearish,False,27,78,128,16,2.53,6,10,68,44,93,18,58,0.91,2.08,0.7936,False,36,0.6438,False,35,1.59,False,20,58,13,True,10,15.9,True,True,0.31,False,11,True,37,-0.22,5m,5m,PARTIUSDT,11.0,0.2727272727272727,-14.420033468292376,67.25082253636188,0.3283960383328492,-1.3109121334811251,2.2487270878711896,0.7500000000000043,0.0,10.0,1.0,0.0,8.0,0.0,0.0,52.63157894736842,5.263157894736842,0.0,42.10526315789473,0.0,0.0,"[19, 147, 249]",False,"[3.0, 4.4]","[50.0, 50.0]"
170,ML-Guided,,False,0.99,1.0,0.91,4.01,0.41,1.83,True,False,False,short,2.01,6.25,685,6,True,True,True,False,bullish,False,11,57,205,19,4.81,10,10,59,19,87,13,52,2.73,2.39,0.5965,True,37,1.0,True,27,1.57,True,16,40,13,False,27,39.4,True,True,0.39,True,16,False,35,-0.1,5m,5m,PARTIUSDT,2.0,0.5,-1.5956131757894112,10.308827609303842,0.4068414837520059,-0.7978065878947056,0.2250582502835223,0.7499999999999956,0.0,1.0,1.0,0.0,1.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.0,"[48, 115, 273]",True,"[1.4, 3.3, 3.7]","[33.33, 33.33, 33.33]"
171,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.96,4.61,0.82,1.0,False,False,False,both,1.38,47.2,132,11,False,True,True,False,bearish,False,14,49,226,10,4.4,8,20,80,19,93,13,20,3.93,1.28,0.7111,False,36,0.6438,True,50,2.18,True,8,50,19,True,8,20.6,True,True,0.37,True,23,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[31, 117, 297]",False,[4.5],[100.0]
172,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.052,0.045,0.0,1.0,0.1,1.0,False,False,False,both,1.85,11.6,391,5,False,True,True,False,bearish,False,3,85,64,7,3.47,5,20,83,17,94,2,44,2.85,2.22,0.7048,True,26,0.77,True,50,3.49,True,18,38,6,True,10,29.4,False,True,0.47,False,11,True,39,-0.22,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[30, 111, 161]",False,[4.5],[100.0]
173,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.031,0.043,0.0,1.0,0.1,1.0,False,False,False,both,1.49,11.05,634,4,True,True,True,False,bullish,False,4,79,120,4,3.62,3,8,64,22,96,5,21,2.02,1.31,0.0627,True,7,0.11,False,35,1.59,True,12,57,19,True,24,38.4,True,True,0.31,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[11, 80, 238]",False,[4.3],[100.0]
174,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.58,3.32,1.41,1.0,True,False,False,short,3.83,45.72,359,8,False,True,True,False,bullish,False,24,145,116,5,3.86,10,5,77,15,84,5,10,4.55,0.96,0.7472,True,2,0.15,False,35,1.59,True,16,30,16,False,27,39.4,True,True,0.33,True,8,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[41, 98, 223]",False,"[0.6, 4.6]","[50.0, 50.0]"
175,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.034,0.021,0.0,1.0,0.1,1.0,False,False,False,long,2.35,23.59,571,5,False,True,True,False,bullish,False,14,133,186,20,4.02,9,30,83,37,92,4,19,2.14,1.74,0.2143,True,24,0.84,True,40,3.93,True,25,30,16,True,12,38.2,False,True,0.37,False,11,True,16,-0.2,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[22, 75, 163]",False,[2.1],[100.0]
176,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.055,0.051,0.0,1.0,0.1,1.0,False,False,False,long,1.42,26.2,633,1,False,True,True,False,bearish,False,30,33,79,20,4.19,3,29,60,38,92,30,58,4.77,1.89,0.6351,False,36,0.6438,True,34,2.75,True,18,27,14,True,39,24.6,False,True,1.32,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[16, 74, 162]",False,[5.1],[100.0]
177,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.059,0.048,0.0,1.0,0.1,1.0,False,False,False,both,1.44,41.73,562,4,True,True,True,False,bullish,False,22,43,221,16,2.71,6,14,61,34,92,5,51,1.63,1.62,0.0706,True,13,0.48,False,35,1.59,False,20,58,13,True,25,27.6,False,True,1.59,True,28,True,27,0.3,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[19, 78, 181]",False,[4.8],[100.0]
178,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.024,0.018,0.0,1.0,0.1,1.0,False,False,False,both,4.38,10.46,430,1,False,True,True,False,bearish,False,29,32,52,16,1.01,5,26,74,16,76,8,26,3.25,2.43,0.9162,False,36,0.6438,False,35,1.59,True,23,52,20,False,27,39.4,True,True,0.64,True,21,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[16, 140, 235]",False,[1.8],[100.0]
179,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.054,0.022,0.0,1.0,0.1,1.0,False,False,False,long,2.26,39.01,460,12,True,True,True,False,bullish,False,13,42,104,5,3.57,2,21,62,16,92,6,11,1.7,2.97,0.8806,False,36,0.6438,True,30,1.58,True,23,37,11,False,27,39.4,False,False,2.29,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[24, 127, 253]",False,[2.2],[100.0]
180,ML-Guided,,False,0.99,1.0,0.31,4.57,0.82,1.0,False,False,False,both,3.14,7.78,432,9,False,True,True,False,bearish,False,19,42,124,15,1.38,8,21,59,39,96,7,18,2.34,1.44,0.0877,False,36,0.6438,False,35,1.59,True,13,46,19,True,8,33.9,True,True,1.09,True,12,True,10,-0.01,5m,5m,PARTIUSDT,1.0,0.0,-10.033498518134325,40.1339940725373,0.0,-10.033498518134325,0.2212594924384368,0.7499999999999848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,"[23, 79, 165]",False,"[2.5, 3.6]","[50.0, 50.0]"
181,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.77,1.22,0.24,5.98,False,False,False,short,3.13,37.82,118,9,False,True,True,False,bullish,False,15,41,238,13,2.94,4,30,70,40,82,26,26,2.77,1.98,0.5084,True,13,0.35,True,36,3.78,False,20,58,13,True,36,27.6,True,True,0.85,False,11,True,16,0.23,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[25, 88, 183]",True,"[0.7, 3.3, 3.9]","[33.33, 33.33, 33.33]"
182,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.36,5.6,1.5,3.56,False,False,False,both,4.01,41.13,667,9,True,True,True,False,bullish,False,25,36,152,14,4.53,3,21,84,43,89,21,41,4.44,2.94,0.7502,False,36,0.6438,False,35,1.59,True,6,42,18,False,27,39.4,True,True,1.95,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[22, 115, 184]",True,"[1.5, 2.6, 4.5]","[33.33, 33.33, 33.33]"
183,ML-Guided,,False,0.99,1.0,0.34,5.69,1.45,2.67,True,False,False,short,0.92,19.41,66,4,True,True,True,False,bullish,False,4,42,92,6,1.27,7,24,83,41,84,21,22,1.46,0.61,0.1136,True,21,0.07,False,35,1.59,True,24,26,20,True,34,17.1,True,False,2.29,False,11,False,35,-0.1,5m,5m,PARTIUSDT,48.0,0.75,14.636152749650016,42.57089685641768,1.2629342358260054,0.304919848951042,4.730721892725343,0.5781249999999931,0.0,3.0,35.0,10.0,2.0,0.0,0.0,6.0,70.0,20.0,4.0,0.0,0.0,"[44, 92, 277]",True,"[0.7, 3.3, 3.6]","[33.33, 33.33, 33.33]"
184,ML-Guided,,False,0.99,1.0,0.68,1.4,0.97,1.0,False,False,False,long,1.62,34.71,212,4,True,True,True,False,bullish,False,9,36,158,6,3.52,8,11,80,39,83,21,44,1.62,1.63,0.6446,True,2,0.12,False,35,1.59,False,20,58,13,False,27,39.4,False,True,0.41,True,14,True,16,-0.26,5m,5m,PARTIUSDT,1.0,0.0,-3.734595275000006,14.938381100000028,0.0,-3.734595275000006,0.2240952749999999,0.7499999999999861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[38, 99, 197]",False,[4.9],[100.0]
185,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.039,0.017,0.0,1.0,0.1,1.0,False,False,False,short,3.98,16.11,224,3,False,True,True,False,bearish,False,6,35,103,3,0.11,6,15,83,37,88,2,24,1.69,1.24,0.0005,True,27,0.17,False,35,1.59,True,18,32,7,False,27,39.4,True,True,0.42,True,10,True,24,0.05,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[14, 119, 225]",False,[1.7],[100.0]
186,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.058,0.047,0.0,1.0,0.1,1.0,False,False,False,long,4.71,22.7,664,2,True,True,True,False,bullish,False,14,61,239,3,3.34,9,27,55,28,89,23,60,3.88,2.95,0.1993,False,36,0.6438,False,35,1.59,True,8,28,17,True,19,20.7,True,False,2.29,True,27,True,38,0.05,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[44, 73, 167]",False,[4.7],[100.0]
187,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.28,5.18,1.32,2.72,False,False,False,long,0.62,44.19,304,10,True,True,True,False,bearish,False,11,37,222,18,3.38,4,24,64,45,77,27,47,2.7,0.55,0.9329,False,36,0.6438,True,49,3.52,True,5,54,6,False,27,39.4,True,False,2.29,False,11,True,12,0.23,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[35, 68, 154]",True,"[2.7, 3.4, 4.8]","[33.33, 33.33, 33.33]"
188,ML-Guided,,False,0.99,1.0,0.72,5.83,1.18,1.0,False,False,False,long,4.28,47.7,253,11,True,True,True,False,bullish,False,11,77,53,8,1.78,6,9,71,45,98,10,25,4.87,1.55,0.0477,True,3,0.51,True,17,2.95,False,20,58,13,False,27,39.4,True,False,2.29,False,11,True,38,0.2,5m,5m,PARTIUSDT,1.0,1.0,4.762918249999996,0.0,1000.0,4.762918249999996,0.22208175,0.750000000000013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[11, 126, 274]",False,[2.0],[100.0]
189,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.063,0.031,0.0,1.0,0.1,1.0,False,False,False,short,1.41,7.2,516,5,False,True,True,False,bearish,False,6,40,140,18,4.23,8,24,72,45,86,26,29,3.85,2.49,0.7923,False,36,0.6438,False,35,1.59,False,20,58,13,False,27,39.4,False,False,2.29,True,18,True,36,0.25,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[49, 137, 240]",False,[3.1],[100.0]
190,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.055,0.046,0.0,1.0,0.1,1.0,False,False,False,short,1.07,19.07,426,4,False,True,True,False,bearish,False,12,39,91,20,3.82,6,28,76,15,88,8,54,3.12,1.18,0.8879,True,5,0.72,True,31,3.71,False,20,58,13,True,35,38.5,True,True,1.24,True,30,True,25,0.29,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[40, 109, 235]",False,[4.6],[100.0]
191,ML-Guided,,False,0.99,1.0,0.29,5.05,0.42,1.0,True,False,False,short,2.77,8.86,468,8,False,True,True,False,bearish,False,29,32,217,5,0.22,2,12,64,45,92,24,54,4.21,2.04,0.9032,True,26,0.66,True,36,3.98,False,20,58,13,False,27,39.4,False,False,2.29,True,12,True,31,0.24,5m,5m,PARTIUSDT,2.0,1.0,2.155378043749999,0.0,1000.0,1.0776890218749997,0.2267469562499999,0.3749999999999818,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[13, 107, 266]",False,"[0.8, 1.1]","[50.0, 50.0]"
192,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.028,0.032,0.0,1.0,0.1,1.0,False,False,False,both,0.63,6.26,665,8,False,True,True,False,bullish,False,26,34,227,15,3.6,5,11,60,44,95,10,29,2.06,2.72,0.4808,True,38,0.58,True,19,2.84,True,25,46,10,True,20,19.9,True,True,0.54,False,11,True,29,0.26,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[33, 125, 205]",False,[3.2],[100.0]
193,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.026,0.035,0.0,1.0,0.1,1.0,False,False,False,long,1.99,43.52,293,5,False,True,True,False,bearish,False,13,45,113,6,0.86,4,23,81,28,94,20,55,4.86,2.91,0.0176,True,22,0.81,True,28,1.52,False,20,58,13,True,25,20.6,False,True,2.49,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[24, 76, 246]",False,[3.5],[100.0]
194,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.049,0.064,0.0,1.0,0.1,1.0,False,False,False,short,3.8,41.72,118,11,True,True,True,False,bullish,False,14,99,220,5,4.45,2,14,85,15,91,11,58,4.95,2.96,0.3982,True,8,0.35,False,35,1.59,True,8,29,12,True,13,33.4,True,False,2.29,False,11,True,10,0.14,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[10, 144, 246]",False,[6.4],[100.0]
195,ML-Guided,,False,0.99,1.0,0.59,5.31,1.46,4.42,False,False,False,both,2.31,39.46,697,7,False,True,True,False,bearish,False,3,122,181,20,4.92,8,12,70,19,88,13,36,4.49,2.99,0.5916,False,36,0.6438,True,25,3.86,True,22,28,12,True,40,30.7,False,True,1.48,False,11,False,35,-0.1,5m,5m,PARTIUSDT,1.0,0.0,-10.36135579268288,41.44542317073152,0.0,-10.36135579268288,0.2211118902439024,0.7499999999999716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,"[18, 77, 221]",True,"[1.2, 2.7, 3.6]","[33.33, 33.33, 33.33]"
196,ML-Guided,,False,0.99,1.0,0.27,4.64,1.05,5.96,False,False,False,both,1.89,18.05,105,4,True,True,True,False,bearish,False,10,80,141,5,3.83,8,23,72,45,84,11,18,4.77,2.91,0.1791,False,36,0.6438,False,35,1.59,False,20,58,13,True,17,28.5,False,True,1.82,False,11,False,35,-0.1,5m,5m,PARTIUSDT,3.0,1.0,7.961805641666644,0.0,1000.0,2.653935213888881,0.2293610249999999,0.4999999999999855,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[47, 92, 262]",True,"[2.1, 3.7, 4.0]","[33.33, 33.33, 33.33]"
197,ML-Guided,,False,0.99,1.0,0.76,4.58,1.11,5.79,False,False,False,long,3.29,49.64,431,2,True,True,True,False,bullish,False,13,90,218,9,1.67,2,27,71,45,76,30,15,4.9,2.9,0.2945,True,23,0.45,False,35,1.59,True,25,35,16,False,27,39.4,False,False,2.29,True,15,True,11,0.26,5m,5m,PARTIUSDT,7.0,0.5714285714285714,-1.7711518054552169,41.115293693455634,0.9251847577242646,-0.2530216864936024,1.1280856202166425,0.642857142857127,0.0,3.0,2.0,2.0,1.0,0.0,0.0,37.5,25.0,25.0,12.5,0.0,0.0,"[44, 116, 273]",True,"[2.5, 2.6, 4.7]","[33.33, 33.33, 33.33]"
198,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.049,0.029,0.0,1.0,0.1,1.0,False,False,False,short,3.13,12.33,327,10,False,True,True,False,bearish,False,8,66,56,4,1.26,3,28,80,45,84,7,25,2.53,1.99,0.7134,True,33,0.13,True,25,1.57,True,8,40,10,True,22,33.8,True,False,2.29,True,9,True,36,0.11,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[50, 66, 240]",False,[2.9],[100.0]
199,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.77,2.31,0.26,1.0,True,False,False,long,3.45,41.51,468,8,False,True,True,False,bearish,False,16,41,128,3,4.75,9,15,83,44,86,11,40,1.04,2.95,0.5494,False,36,0.6438,True,48,1.98,False,20,58,13,True,23,23.2,True,True,0.41,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[31, 61, 291]",False,"[1.0, 2.1]","[50.0, 50.0]"
200,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.056,0.07,0.0,1.0,0.1,1.0,False,False,False,both,4.63,42.99,290,5,True,True,True,False,bullish,False,8,47,166,17,4.07,1,21,76,45,91,15,60,3.83,2.14,0.7736,True,26,0.39,True,22,2.72,True,10,49,7,False,27,39.4,True,False,2.29,False,11,True,27,0.18,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[26, 125, 229]",False,[7.0],[100.0]
201,ML-Guided,,False,0.99,1.0,0.45,2.02,1.42,3.21,True,False,False,both,2.41,28.69,90,10,False,True,True,False,bullish,False,25,52,232,14,1.22,2,19,83,45,97,27,35,2.11,0.5,0.1551,False,36,0.6438,False,35,1.59,False,20,58,13,True,9,25.2,False,False,2.29,True,25,False,35,-0.1,5m,5m,PARTIUSDT,29.0,0.6206896551724138,-29.253091231071,116.0319864216436,0.3102104959751449,-1.0087272838300343,3.8218043720135975,0.5431034482758395,0.0,11.0,14.0,0.0,0.0,0.0,0.0,44.0,56.00000000000001,0.0,0.0,0.0,0.0,"[17, 111, 163]",True,"[0.7, 0.7, 1.8]","[33.33, 33.33, 33.33]"
202,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.025,0.026,0.0,1.0,0.1,1.0,False,False,False,both,3.4,23.66,46,3,True,True,True,False,bearish,False,25,74,239,9,2.37,3,29,69,45,96,5,48,1.43,1.83,0.3959,True,19,0.44,True,38,3.38,True,22,43,17,False,27,39.4,True,False,2.29,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[15, 96, 286]",False,[2.6],[100.0]
203,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.061,0.023,0.0,1.0,0.1,1.0,False,False,False,long,2.7,23.11,432,7,False,True,True,False,bullish,False,30,111,128,4,2.3,1,8,75,44,98,21,12,4.26,2.68,0.8899,False,36,0.6438,True,27,2.52,True,8,52,12,False,27,39.4,False,False,2.29,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[16, 109, 205]",False,[2.3],[100.0]
204,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.054,0.044,0.0,1.0,0.1,1.0,False,False,False,long,4.75,21.54,32,1,False,True,True,False,bullish,False,11,97,209,16,4.27,6,12,85,45,94,5,52,2.99,0.45,0.6114,True,10,0.79,False,35,1.59,False,20,58,13,True,17,15.4,False,True,1.7,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[11, 105, 169]",False,[4.4],[100.0]
205,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.025,0.035,0.0,1.0,0.1,1.0,False,False,False,both,4.73,39.37,142,6,False,True,True,False,bearish,False,26,38,168,12,1.05,1,9,69,45,76,29,19,3.29,2.76,0.2788,True,4,0.71,True,24,1.92,True,8,60,5,False,27,39.4,True,True,1.74,True,5,True,35,-0.29,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[34, 89, 233]",False,[3.5],[100.0]
206,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.04,0.046,0.0,1.0,0.1,1.0,False,False,False,short,3.93,43.91,135,6,True,True,True,False,bearish,False,9,110,206,19,3.76,6,15,82,44,83,14,22,4.84,2.12,0.7674,False,36,0.6438,True,45,1.93,True,9,47,19,False,27,39.4,True,True,1.45,False,11,True,8,-0.17,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[17, 58, 268]",False,[4.6],[100.0]
207,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.07,0.042,0.0,1.0,0.1,1.0,False,False,False,short,1.07,37.08,65,6,True,True,True,False,bearish,False,24,124,113,10,3.45,7,7,79,44,88,12,33,4.79,0.88,0.1018,False,36,0.6438,True,49,3.09,False,20,58,13,True,14,33.5,True,False,2.29,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[36, 99, 155]",False,[4.2],[100.0]
208,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.016,0.051,0.0,1.0,0.1,1.0,False,False,False,long,1.13,43.06,451,9,False,True,True,False,bearish,False,22,133,138,4,4.83,10,21,56,45,91,27,37,3.54,1.23,0.8536,False,36,0.6438,False,35,1.59,False,20,58,13,True,17,25.8,True,True,1.05,True,8,True,24,-0.3,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[33, 68, 243]",False,[5.1],[100.0]
209,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.029,0.065,0.0,1.0,0.1,1.0,False,False,False,both,2.56,39.91,64,5,False,True,True,False,bearish,False,17,67,195,18,2.24,7,15,56,45,79,22,33,4.4,0.98,0.8107,False,36,0.6438,False,35,1.59,True,5,43,16,False,27,39.4,True,True,0.66,True,10,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[48, 98, 208]",False,[6.5],[100.0]
210,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.026,0.025,0.0,1.0,0.1,1.0,False,False,False,long,2.19,14.58,521,11,False,True,True,False,bearish,False,5,143,228,16,4.38,6,17,62,45,92,19,57,2.8,2.5,0.8024,True,3,0.85,True,28,3.51,True,25,50,10,True,17,31.0,False,True,0.99,True,12,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[39, 118, 288]",False,[2.5],[100.0]
211,ML-Guided,,False,0.99,1.0,0.72,0.22,1.27,1.0,True,False,False,both,4.9,19.63,344,6,False,True,True,False,bullish,False,30,128,250,4,3.83,8,25,63,45,89,29,24,1.61,1.25,0.6177,False,36,0.6438,True,25,1.81,True,7,27,16,False,27,39.4,True,True,0.86,False,11,False,35,-0.1,5m,5m,PARTIUSDT,6.0,0.3333333333333333,0.8346805893182739,9.324921089999949,1.2688916590590689,0.1391134315530456,1.354178501590909,0.7499999999999757,0.0,6.0,0.0,0.0,2.0,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,"[16, 63, 270]",False,[4.4],[100.0]
212,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.019,0.019,0.0,1.0,0.1,1.0,False,False,False,both,1.61,11.95,489,7,False,True,True,False,bearish,False,24,90,167,5,2.01,7,23,70,45,80,12,39,2.15,2.01,0.2378,False,36,0.6438,True,32,3.17,True,9,42,12,True,24,38.8,True,True,1.95,True,10,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[40, 127, 294]",False,[1.9],[100.0]
213,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.026,0.065,0.0,1.0,0.1,1.0,False,False,False,long,2.45,48.01,309,12,False,True,True,False,bullish,False,24,43,89,11,4.39,8,22,72,32,77,3,52,4.91,2.94,0.2879,True,28,0.85,False,35,1.59,True,24,51,17,False,27,39.4,True,False,2.29,True,28,True,39,0.22,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[11, 53, 297]",False,[6.5],[100.0]
214,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.068,0.028,0.0,1.0,0.1,1.0,False,False,False,long,3.68,14.28,659,4,True,True,True,False,bearish,False,10,91,64,5,4.03,7,13,78,45,79,29,34,1.32,2.91,0.1037,False,36,0.6438,True,34,3.84,True,5,53,19,False,27,39.4,False,False,2.29,False,11,True,28,0.06,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[20, 71, 174]",False,[2.8],[100.0]
215,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.066,0.069,0.0,1.0,0.1,1.0,False,False,False,both,1.74,39.3,584,3,True,True,True,False,bullish,False,8,115,197,14,3.03,10,29,75,44,86,16,15,2.5,0.95,0.7173,True,11,0.32,False,35,1.59,True,21,32,16,False,27,39.4,True,True,0.34,True,26,True,22,0.24,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[26, 110, 178]",False,[6.9],[100.0]
216,ML-Guided,,False,0.99,1.0,0.42,2.74,0.6,3.94,True,False,False,short,4.65,5.34,704,2,False,True,True,False,bullish,False,21,103,50,7,1.39,8,26,64,45,80,21,25,2.89,2.79,0.8578,True,17,0.53,False,35,1.59,True,19,39,10,True,12,34.8,False,True,0.98,False,11,True,6,-0.28,5m,5m,PARTIUSDT,3.0,1.0,7.711168479166657,0.0,1000.0,2.5703894930555524,0.2292481874999999,0.7499999999999719,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[21, 124, 290]",True,"[1.4, 3.3, 4.8]","[33.33, 33.33, 33.33]"
217,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.37,2.05,1.35,1.0,True,False,False,both,1.79,36.75,162,9,True,True,True,False,bullish,False,20,121,156,16,4.59,8,27,57,45,77,3,24,5.0,0.63,0.3792,True,18,0.34,False,35,1.59,True,16,30,9,False,27,39.4,False,False,2.29,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[21, 114, 239]",False,"[3.2, 3.2]","[50.0, 50.0]"
